month,day,week,airline,ori,dep_del,taxi,sch_elp,dist,sch_dep_m,act_dep_m,wh_off,sch_arr_m,wh_on,temp,dew,hum,wind,w_spd,gust,pres,sch_dep,sch_arr
12,6,5,1,71,227,21,137,679,1055,1282,1303,1192,1411,55,53,93,3,10,0,29.95,22,20
11,23,6,8,35,-3,9,90,414,1305,1302,1311,1395,1384,53,46,77,16,8,0,30.18,23,20
12,26,4,7,23,124,33,401,2565,1140,1264,1297,1361,37,47,43,86,0,0,0,30.1,11,9
12,13,5,7,36,-8,29,87,337,840,832,861,927,911,58,53,84,4,6,0,30.11,24,34
11,2,6,7,30,-4,27,259,1635,1020,1016,1043,1159,1147,62,33,34,15,7,0,30.02,19,35
1,29,3,7,71,-8,19,134,679,809,801,820,943,927,58,48,70,16,17,0,30.19,23,27
12,10,2,6,7,4,23,122,522,530,534,557,592,588,55,47,74,0,0,0,30.25,33,47
1,29,3,6,49,-10,13,152,791,1021,1011,1024,1113,1095,54,48,80,15,20,0,30.19,26,35
11,29,5,6,9,-7,11,87,326,608,601,612,695,680,52,39,61,0,0,0,29.82,32,37
1,9,4,7,54,13,18,289,1846,965,978,996,1134,1139,50,41,71,0,0,0,30.16,28,34
1,7,2,7,17,-5,33,384,2442,1042,1037,1070,1246,1233,54,46,75,15,13,0,30.13,30,42
11,3,7,1,6,-5,15,300,1969,1180,1175,1190,1360,1347,57,49,74,16,9,0,29.96,34,26
1,21,2,6,69,162,11,82,262,1020,1182,1193,1102,1256,55,51,86,10,8,0,30.13,29,41
11,23,6,6,9,-10,17,89,326,980,970,987,1069,1051,61,41,48,15,12,0,30.14,19,25
12,28,6,1,33,-9,38,407,2586,690,681,719,917,900,56,45,67,16,13,0,30.1,21,27
12,22,7,7,23,6,23,384,2565,1080,1086,1109,1284,1282,49,44,83,8,6,0,29.88,22,43
1,30,4,1,29,3,21,379,2419,1135,1138,1159,1334,1329,53,50,89,0,0,0,30.26,28,21
11,19,2,1,67,15,24,99,447,1040,1055,1079,1139,1146,55,48,77,15,21,0,29.61,25,32
1,3,5,3,33,-7,18,416,2586,590,583,601,826,811,56,47,72,4,5,0,30.18,41,29
1,11,6,7,62,-25,16,105,421,1140,1115,1131,1245,1212,51,41,68,15,8,0,30.21,22,31
11,16,6,6,9,-12,11,89,326,1218,1206,1217,1307,1287,55,49,80,15,7,0,30.09,21,33
1,10,5,0,13,3,19,350,2296,680,683,702,850,845,56,43,62,4,6,0,30.26,32,31
11,11,1,0,43,22,28,381,2585,520,542,570,721,735,63,55,75,5,3,0,30.01,36,40
1,19,7,6,22,-13,11,105,451,651,638,649,756,735,53,38,57,3,6,0,30.11,34,33
1,30,4,6,69,26,16,82,262,625,651,667,707,725,59,53,81,16,10,0,30.24,40,36
12,16,1,7,59,0,12,129,651,1020,1020,1032,1089,1081,55,35,47,5,15,0,30.27,23,37
1,23,4,0,54,9,29,295,1846,1025,1034,1063,1200,1201,53,49,86,0,0,0,30.12,32,41
12,7,6,6,79,249,11,154,751,750,999,1010,844,1085,60,54,80,17,9,0,29.9,19,32
11,7,4,7,57,-8,11,107,550,846,838,849,953,937,56,48,75,16,18,0,30.09,28,33
12,22,7,3,72,112,25,134,599,670,782,807,744,848,56,44,64,15,20,0,29.79,25,32
11,1,5,6,53,-4,27,92,363,435,431,458,527,515,57,40,53,0,0,0,30.17,50,29
11,13,3,7,28,-3,21,296,2398,1320,1317,1338,296,285,50,47,89,15,7,0,29.98,0,1
11,8,5,7,74,-5,12,90,372,1006,1001,1013,1096,1083,54,48,80,15,17,0,30.15,22,39
11,22,5,6,62,-6,8,99,421,659,653,661,758,744,60,50,69,4,7,0,30.15,38,42
12,20,5,6,2,0,14,159,848,1073,1073,1087,1172,1164,55,48,77,8,5,0,30.13,25,37
1,10,5,1,23,41,23,408,2565,1180,1221,1244,1408,1,49,41,74,16,5,0,30.2,5,10
11,1,5,7,54,6,22,285,1846,608,614,636,773,771,64,41,43,4,6,0,30.11,38,32
11,16,6,6,69,56,25,77,262,826,882,907,903,951,59,51,75,16,18,0,30.06,17,30
11,29,5,6,74,-8,17,95,372,680,672,689,775,759,50,40,68,15,16,0,29.84,35,34
1,21,2,0,33,141,21,411,2586,975,1116,1137,1206,1339,56,51,84,11,7,0,30.16,23,16
1,26,7,1,35,-9,10,105,414,1185,1176,1186,1290,1273,53,45,74,15,18,0,30.3,17,40
11,9,6,1,23,9,15,402,2565,420,429,444,642,643,52,50,93,14,3,0,30.16,41,22
12,3,2,2,37,38,12,86,354,833,871,883,919,949,59,52,78,0,0,0,29.96,22,34
12,22,7,6,39,10,19,252,1499,1027,1037,1056,1159,1161,51,44,77,15,7,0,29.86,24,38
1,4,6,8,41,156,10,285,1855,1020,1176,1186,1185,1333,53,46,77,15,16,0,30.43,33,22
12,13,5,1,71,-5,20,137,679,880,875,895,1017,1004,58,53,84,15,7,0,30.11,41,30
1,28,2,1,71,-1,13,136,679,900,899,912,1036,1027,56,48,75,15,10,0,30.27,23,23
11,14,4,7,3,-3,17,325,2139,1155,1152,1169,1300,1289,58,49,72,12,5,0,30.13,23,45
1,16,4,0,43,-1,15,391,2585,1239,1238,1253,10,1,44,40,85,14,3,0,30.12,6,12
11,24,7,8,67,-3,16,95,447,1040,1037,1053,1135,1124,55,45,69,16,18,0,30.07,25,37
11,23,6,7,78,18,18,360,2393,415,433,451,595,605,59,49,69,2,3,0,30.24,38,23
1,24,5,7,8,-4,17,410,2704,360,356,373,590,578,54,49,83,3,6,0,30.19,39,49
1,11,6,7,18,13,13,169,967,470,483,496,579,584,54,45,72,16,14,0,30.31,38,50
1,16,4,8,59,117,14,135,651,840,957,971,915,1024,50,41,71,15,10,0,29.88,23,26
1,29,3,2,33,3,14,414,2586,540,543,557,774,769,60,48,64,16,13,0,30.21,38,35
1,12,7,0,36,-4,12,94,337,751,747,759,845,833,55,44,67,15,15,0,30.17,32,30
1,13,1,6,70,-9,15,79,190,619,610,625,698,681,56,44,64,15,10,0,30.21,33,44
1,25,6,6,81,-7,24,275,1550,440,433,457,595,580,55,52,89,1,5,0,30.16,38,48
12,2,1,7,71,41,23,140,679,445,486,509,585,618,55,52,88,10,9,0,30.06,44,24
11,19,2,6,76,-2,10,48,66,390,388,398,438,428,55,51,86,15,28,37,29.79,23,23
11,11,1,6,62,43,10,104,421,465,508,518,569,604,60,53,78,2,5,0,30.06,44,22
12,28,6,6,7,-2,8,122,522,1166,1164,1172,1228,1218,54,48,80,15,14,0,30.13,31,40
1,2,4,1,57,-13,15,114,550,1185,1172,1187,1299,1278,53,46,77,15,5,0,30.15,22,45
1,25,6,6,79,-10,14,156,751,794,784,798,890,872,59,53,81,0,0,0,30.07,26,29
1,27,1,2,37,-3,19,94,354,405,402,421,499,488,54,49,83,2,3,0,30.39,52,31
11,25,1,7,54,-6,14,290,1846,1085,1079,1093,1255,1241,53,40,61,15,14,0,30.08,22,38
11,14,4,8,59,18,8,125,651,1030,1048,1056,1095,1105,59,51,75,13,8,0,30.1,22,39
12,24,2,1,35,8,22,100,414,515,523,545,615,615,52,39,61,16,12,0,29.94,44,23
11,27,3,7,71,11,20,133,679,1107,1118,1138,1240,1243,44,37,76,9,3,0,29.53,26,38
11,11,1,7,57,-5,13,107,550,702,697,710,809,796,66,55,68,2,5,0,30.0,41,29
1,26,7,6,47,-9,20,288,1589,1148,1139,1159,1316,1299,53,45,74,15,18,0,30.3,17,40
12,11,3,3,33,40,26,417,2586,955,995,1021,1192,1224,59,54,83,2,3,0,30.16,25,36
1,30,4,3,36,-6,15,89,337,1276,1270,1285,1365,1351,53,50,89,0,0,0,30.26,28,21
11,25,1,7,60,-15,13,334,2254,1159,1144,1157,1313,1290,54,39,57,15,15,0,30.08,22,44
11,3,7,7,15,0,11,316,2036,420,420,431,556,548,61,48,62,2,3,0,30.02,39,56
1,7,2,8,9,-4,15,85,326,425,421,436,510,498,49,43,80,0,0,0,30.23,50,27
12,7,6,3,36,129,27,92,337,1250,1379,1406,1342,23,53,50,89,0,0,0,30.11,7,3
1,14,2,7,54,-5,17,286,1846,1079,1074,1091,1245,1232,50,39,66,15,9,0,30.19,30,41
1,2,4,1,36,-7,43,93,337,570,563,606,663,648,53,49,86,1,5,0,30.16,42,26
12,16,1,6,73,-2,14,59,86,950,948,962,1009,999,56,37,49,5,15,0,30.27,41,29
11,4,1,6,7,-4,13,118,522,845,841,854,903,891,65,48,54,16,14,0,29.94,33,30
11,30,6,1,17,237,34,374,2442,1045,1282,1316,1239,28,55,51,86,3,10,0,29.94,9,8
11,25,1,1,33,-1,21,407,2586,420,419,440,647,638,59,44,58,4,7,0,30.1,42,24
12,18,3,1,35,25,25,100,414,595,620,645,695,712,58,48,70,11,17,24,29.99,36,43
1,15,3,3,20,-3,16,330,2079,1240,1237,1253,1390,1379,50,39,66,10,13,0,29.91,23,18
12,12,4,1,71,5,18,137,679,1285,1290,1308,1422,1419,58,55,90,16,6,0,30.27,22,19
11,15,5,7,57,-6,9,107,550,970,964,973,1077,1063,59,53,81,15,18,0,30.14,23,24
12,31,2,1,33,-7,21,407,2586,690,683,704,917,902,56,49,77,1,5,0,30.1,22,27
1,13,1,2,33,-5,17,414,2586,552,547,564,786,773,55,43,64,15,13,0,30.2,39,37
1,10,5,7,71,-10,13,142,679,574,564,577,716,698,53,44,71,5,5,0,30.31,35,44
1,30,4,1,71,-9,27,135,679,1095,1086,1113,1230,1213,55,50,83,16,12,0,30.24,31,41
1,18,6,5,28,10,20,310,2398,1310,1320,1340,300,302,47,39,74,1,8,0,30.3,1,4
12,10,2,8,35,8,9,90,414,1220,1228,1237,1310,1310,54,50,86,0,0,0,30.21,18,42
1,10,5,7,30,14,11,262,1635,878,892,903,1020,1026,54,44,69,15,15,0,30.28,21,26
1,7,2,7,71,-5,19,134,679,809,804,823,943,930,54,44,69,15,16,0,30.12,22,28
12,14,6,3,3,-1,37,341,2139,584,583,620,745,736,58,44,60,15,25,0,30.06,33,36
12,4,3,7,18,86,13,165,967,1220,1306,1319,1325,1403,55,52,89,0,0,0,29.95,21,18
12,27,5,6,26,73,18,155,733,825,898,916,980,1045,54,42,64,15,10,0,30.05,19,28
11,26,2,1,71,10,23,140,679,595,605,628,735,737,52,39,61,17,9,0,29.89,35,41
12,15,7,0,13,-3,43,348,2296,686,683,726,854,843,55,43,64,15,17,0,30.21,29,28
11,14,4,0,59,-5,42,131,651,665,660,702,736,723,61,52,72,12,10,0,30.08,37,39
11,13,3,3,15,24,43,322,2036,435,459,502,577,593,58,49,72,8,6,0,30.01,38,49
1,15,3,7,36,-2,14,96,337,1110,1108,1122,1206,1196,50,40,68,9,7,0,29.93,19,31
1,28,2,6,1,0,10,77,250,1137,1137,1147,1214,1206,53,48,83,15,14,0,30.28,29,40
1,19,7,7,71,-11,18,135,679,975,964,982,1110,1091,52,43,71,0,0,0,30.05,21,36
1,22,3,0,13,-4,13,348,2296,955,951,964,1123,1111,55,48,77,16,10,0,30.22,26,36
11,4,1,3,47,-1,22,258,1589,920,919,941,1058,1049,56,47,72,16,17,0,29.94,23,25
11,25,1,7,19,-4,21,245,1464,455,451,472,580,568,59,45,60,7,5,0,30.13,37,50
12,4,3,7,4,89,14,231,1504,712,801,815,823,904,55,50,83,12,3,0,29.83,23,31
11,2,6,1,71,-8,19,130,679,940,932,951,1070,1054,70,38,31,0,0,0,30.01,19,23
11,18,1,1,71,-10,52,140,679,760,750,802,900,882,66,55,68,1,6,0,29.85,31,32
1,10,5,7,23,84,21,378,2565,900,984,1005,1098,1174,51,43,74,15,10,0,30.29,23,30
11,10,7,6,64,9,8,109,462,620,629,637,729,730,58,50,75,5,3,0,30.02,34,36
12,6,5,0,36,-3,44,99,337,510,507,551,609,598,60,51,72,1,14,0,29.99,36,49
11,13,3,6,74,-9,9,95,372,680,671,680,775,758,58,49,72,16,12,0,29.96,36,40
1,8,3,4,3,2,14,343,2139,537,539,553,700,694,56,46,69,16,12,0,30.13,33,43
12,11,3,1,54,-2,14,303,1846,1055,1053,1067,1238,1228,59,54,83,2,3,0,30.16,25,36
1,10,5,7,72,-2,11,133,599,994,992,1003,1067,1057,54,44,69,15,15,0,30.28,21,26
12,25,3,6,74,4,35,95,372,680,684,719,775,771,52,43,71,3,12,0,29.76,34,34
12,29,7,7,57,-8,12,111,550,866,858,870,977,961,53,48,83,3,13,0,29.99,38,31
11,30,6,7,35,143,35,98,414,813,956,991,911,1046,50,43,77,10,18,0,29.86,19,27
1,6,1,8,9,38,10,90,326,1015,1053,1063,1105,1135,54,41,62,15,9,0,30.38,26,33
1,21,2,7,71,102,18,137,679,1160,1262,1280,1297,1391,56,51,84,10,7,0,30.17,19,14
11,4,1,8,36,2,12,90,337,630,632,644,720,714,64,51,63,6,6,0,29.98,34,43
12,4,3,6,79,-3,21,150,751,495,492,513,585,574,55,50,83,6,6,0,29.85,33,46
11,4,1,6,1,0,5,75,250,360,360,365,435,427,54,48,80,15,3,0,30.0,25,26
12,29,7,1,35,46,51,100,414,1195,1241,1292,1295,1333,52,49,89,5,14,0,30.0,36,29
1,19,7,1,71,-3,26,138,679,590,587,613,728,717,53,38,57,3,6,0,30.11,29,35
1,24,5,8,36,-7,8,95,337,365,358,366,460,445,53,49,86,0,0,0,30.18,28,26
11,29,5,6,64,17,15,111,462,1141,1158,1173,1252,1261,44,40,85,11,3,0,29.98,22,31
11,25,1,3,36,-5,11,91,337,1280,1275,1286,1371,1358,53,39,59,15,14,0,30.08,33,27
12,2,1,7,18,114,21,165,967,680,794,815,785,891,56,52,87,1,10,0,30.02,32,35
12,25,3,0,36,49,20,91,337,1008,1057,1077,1099,1140,54,43,66,5,24,0,29.7,24,37
1,27,1,7,36,-8,32,96,337,840,832,864,936,920,59,49,69,15,13,0,30.36,25,28
12,14,6,1,57,-7,14,112,550,810,803,817,922,907,55,43,64,15,15,0,30.04,12,32
11,15,5,7,36,63,30,87,337,1110,1173,1203,1197,1252,56,53,90,15,14,0,30.14,24,41
12,9,1,0,36,10,20,94,337,420,430,450,514,516,52,50,93,10,3,0,30.19,50,30
11,8,5,6,42,-12,18,89,329,1085,1073,1091,1174,1154,53,49,86,15,15,0,30.16,29,34
12,19,4,7,59,8,11,130,651,835,843,854,905,905,56,51,84,2,3,0,30.21,26,31
12,5,4,0,19,75,14,236,1464,884,959,973,1000,1067,55,52,89,6,10,0,30.01,24,25
1,1,3,4,18,-5,22,184,967,664,659,681,788,775,55,52,89,15,21,0,30.14,35,35
12,4,3,7,36,0,19,102,337,570,570,589,672,664,56,50,80,5,8,0,29.83,33,43
11,20,3,6,9,14,12,89,326,845,859,871,934,940,62,41,46,15,17,0,29.51,25,31
11,23,6,6,5,-3,10,76,238,360,357,367,436,425,52,48,86,0,0,0,30.24,25,25
1,10,5,3,33,-2,21,406,2586,420,418,439,646,636,50,43,77,1,5,0,30.33,45,18
12,21,6,7,62,196,10,101,421,850,1046,1056,951,1139,57,40,53,0,0,0,29.84,26,31
1,18,6,7,29,1,44,376,2419,495,496,540,691,684,50,41,71,1,6,0,30.33,33,41
12,10,2,1,71,3,16,137,679,880,883,899,1017,1012,56,47,72,0,0,0,30.16,40,28
1,9,4,8,36,-5,19,95,337,640,635,654,735,722,53,45,74,4,21,0,30.07,40,35
12,10,2,6,19,0,32,258,1464,755,755,787,893,885,58,49,72,6,5,0,30.18,29,31
11,9,6,0,19,30,43,244,1464,655,685,728,779,801,58,52,81,6,5,0,30.08,40,22
11,18,1,3,33,-2,25,405,2586,495,493,518,720,710,65,54,68,6,6,0,29.92,34,40
11,13,3,1,35,-9,19,100,414,515,506,525,615,598,60,50,69,7,3,0,30.01,38,49
11,4,1,6,24,-8,9,65,158,385,377,386,450,434,54,48,80,15,3,0,30.0,25,26
11,23,6,7,74,-5,10,90,372,1006,1001,1011,1096,1083,58,45,62,15,14,0,30.15,19,30
12,16,1,1,71,-1,10,137,679,970,969,979,1107,1098,55,35,47,5,15,0,30.27,23,37
1,25,6,7,18,71,11,171,967,574,645,656,685,748,56,53,90,2,7,0,30.1,36,34
1,23,4,2,33,-3,16,414,2586,540,537,553,774,763,55,49,80,5,3,0,30.17,41,36
11,18,1,7,12,0,19,329,2161,1157,1157,1176,1306,1298,56,53,90,16,13,0,29.84,22,46
11,20,3,6,7,-2,10,120,522,1020,1018,1028,1080,1070,60,43,53,15,13,0,29.52,22,22
11,27,3,6,73,51,16,59,86,1236,1287,1303,1295,1338,44,38,79,9,6,0,29.55,34,27
12,10,2,6,24,-3,26,65,158,530,527,553,595,584,55,47,74,0,0,0,30.25,33,47
11,18,1,7,71,-5,18,133,679,1170,1165,1183,1303,1290,56,53,90,16,13,0,29.84,22,46
1,10,5,3,71,1,12,133,679,827,828,840,960,953,55,46,72,15,16,0,30.26,24,27
1,29,3,6,63,0,19,78,199,360,360,379,438,430,50,45,83,0,0,0,30.28,27,24
1,5,7,0,36,16,20,92,337,1200,1216,1236,1292,1300,50,45,83,16,8,0,30.53,25,49
12,27,5,6,64,-2,14,117,462,620,618,632,737,727,53,42,66,6,5,0,30.05,38,39
12,10,2,6,62,-5,13,90,421,1220,1215,1228,1310,1297,54,50,86,0,0,0,30.21,18,42
1,5,7,6,32,60,27,178,737,420,480,507,538,590,54,41,62,0,0,0,30.58,34,53
12,10,2,6,69,-7,10,77,262,443,436,446,520,505,53,47,80,2,7,0,30.24,48,27
11,18,1,0,58,-2,10,369,2521,725,723,733,914,904,66,56,70,14,5,0,29.83,27,34
11,10,7,2,33,-8,23,397,2586,562,554,577,779,763,58,50,75,5,3,0,30.02,34,36
1,6,1,6,32,14,40,167,737,894,908,948,1001,1007,57,37,47,7,5,0,30.38,38,30
11,30,6,7,23,88,39,389,2565,1200,1288,1327,1409,49,55,51,86,3,10,0,29.94,9,8
12,6,5,1,35,82,32,100,414,595,677,709,695,769,65,48,54,10,20,0,29.93,36,42
12,8,7,1,34,1,10,314,2367,850,851,861,1284,1277,53,50,89,15,10,0,30.08,20,46
12,21,6,7,38,-22,14,305,2447,1395,1373,1387,380,350,50,47,89,10,5,0,30.0,11,2
11,3,7,6,79,-5,8,150,751,495,490,498,585,572,61,48,62,2,3,0,30.02,39,56
1,31,5,8,18,38,10,170,967,1305,1343,1353,1415,5,52,50,93,15,16,0,30.15,5,10
1,12,7,6,19,-1,60,262,1464,443,442,502,585,576,50,39,66,8,5,0,30.24,38,51
11,7,4,7,29,6,35,350,2419,1050,1056,1091,1220,1218,55,48,77,16,8,0,30.13,26,39
1,31,5,7,71,9,14,142,679,574,583,597,716,717,53,50,89,5,3,0,30.31,36,44
12,22,7,1,36,-12,40,91,337,1050,1038,1078,1141,1121,52,43,71,15,8,0,29.84,29,35
1,22,3,7,18,-6,16,174,967,1135,1129,1145,1249,1235,53,45,74,15,5,0,30.24,30,39
12,15,7,2,8,-6,15,409,2704,612,606,621,841,827,57,42,57,16,15,0,30.21,42,26
11,5,2,7,28,-6,20,309,2398,945,939,959,1374,1360,52,48,86,16,16,0,30.02,27,24
11,26,2,0,13,2,25,346,2296,1205,1207,1232,1371,1365,54,43,66,15,21,0,29.55,33,28
12,8,7,7,34,-4,10,298,2367,1352,1348,1358,330,318,55,52,89,12,3,0,29.95,4,3
11,2,6,7,59,-5,10,129,651,950,945,955,1079,1066,70,38,31,0,0,0,30.01,19,23
12,30,1,7,38,-13,12,305,2447,1395,1382,1394,380,359,51,42,71,2,10,0,30.1,8,2
11,10,7,6,7,-9,14,125,522,525,516,530,590,573,54,49,83,11,3,0,30.09,39,52
12,24,2,8,9,41,11,85,326,835,876,887,920,953,53,40,61,15,7,0,29.89,21,27
11,10,7,6,62,51,41,102,421,590,641,682,692,735,58,50,75,5,3,0,30.02,34,36
1,7,2,7,29,0,12,373,2419,755,755,767,948,940,54,44,69,15,16,0,30.12,22,28
12,15,7,3,36,11,10,99,337,620,631,641,719,722,56,41,57,15,16,0,30.22,32,39
11,28,4,7,18,53,16,163,967,1350,1403,1419,13,58,44,36,73,9,5,0,29.56,8,2
12,25,3,3,36,-4,13,91,337,910,906,919,1001,989,54,44,69,2,12,0,29.7,33,26
12,30,1,3,72,1,56,137,599,500,501,557,577,570,53,44,71,4,5,0,30.16,34,49
11,2,6,6,22,-13,11,103,451,647,634,645,750,729,66,44,45,6,3,0,30.06,36,29
11,12,2,7,36,-8,16,102,337,730,722,738,832,816,67,52,59,5,5,0,30.01,37,26
1,8,3,1,67,-7,18,100,447,1110,1103,1121,1210,1195,54,43,66,15,10,0,30.08,20,32
12,22,7,3,47,13,39,267,1589,1073,1086,1125,1220,1225,50,44,80,16,7,0,29.87,30,44
12,18,3,3,3,108,20,328,2139,1029,1137,1157,1177,1277,56,50,80,13,9,0,30.07,19,41
12,6,5,2,33,-5,26,397,2586,560,555,581,777,764,65,48,54,10,20,0,29.93,36,42
12,29,7,7,23,-1,24,378,2565,900,899,923,1098,1089,54,49,83,10,8,0,29.96,29,35
1,30,4,3,3,3,9,337,2139,1282,1285,1294,1439,1434,52,49,89,15,5,0,30.25,23,18
1,12,7,3,47,9,35,275,1589,1199,1208,1243,1354,1355,52,44,74,12,7,0,30.16,30,24
12,17,2,6,46,65,14,288,1772,925,990,1004,1093,1150,54,42,64,5,13,0,30.04,26,35
1,10,5,0,19,51,14,235,1464,415,466,480,530,573,50,42,74,2,5,0,30.34,38,52
12,30,1,0,43,42,33,388,2585,1313,1355,1388,81,115,50,45,83,6,16,0,30.05,1,6
12,8,7,1,40,-6,8,373,2446,985,979,987,1178,1164,54,51,90,16,16,0,30.06,27,35
12,4,3,0,19,1,14,238,1464,770,771,785,888,881,55,51,86,4,3,0,29.81,29,31
12,7,6,7,36,0,20,87,337,1260,1260,1280,1347,1339,58,54,87,12,7,0,29.94,20,20
1,30,4,7,18,-2,14,169,967,975,973,987,1084,1074,58,51,78,15,18,0,30.22,22,26
11,11,1,8,36,5,14,95,337,360,365,379,455,452,54,51,90,0,0,0,30.05,24,24
12,2,1,7,58,58,15,385,2521,1088,1146,1161,1293,1343,56,51,84,0,0,0,30.12,32,28
11,8,5,0,33,47,30,394,2586,660,707,737,874,913,55,48,77,16,17,0,30.14,26,34
11,14,4,7,29,-10,18,361,2419,1110,1100,1118,1291,1273,58,49,72,12,5,0,30.13,23,45
12,15,7,1,67,-12,24,100,447,440,428,452,540,520,53,40,61,15,10,0,30.2,51,24
12,20,5,7,57,306,23,115,550,455,761,784,570,868,56,48,75,5,5,0,30.14,27,30
1,16,4,6,51,-10,24,247,1384,468,458,482,595,577,48,43,83,16,5,0,29.8,37,50
12,26,4,7,30,8,19,262,1635,1006,1014,1033,1148,1148,50,43,77,16,7,0,29.96,25,37
1,20,1,8,9,-3,16,90,326,1015,1012,1028,1105,1094,55,42,62,11,8,0,30.01,26,34
11,2,6,6,79,-7,9,154,751,300,293,302,454,439,56,45,67,0,0,0,30.14,31,22
11,11,1,8,67,-6,14,100,447,680,674,688,780,766,63,55,75,5,3,0,30.01,36,40
1,8,3,2,33,-5,27,419,2586,929,924,951,1168,1155,54,43,66,15,10,0,30.08,20,32
11,26,2,8,53,139,20,85,363,1230,1369,1389,1315,6,44,37,76,11,8,0,29.56,10,7
11,1,5,1,35,-7,19,100,414,615,608,627,715,700,62,40,44,6,5,0,30.14,31,41
11,22,5,4,3,-5,18,335,2139,537,532,550,692,679,60,49,67,4,5,0,30.16,35,43
1,18,6,0,43,-1,15,393,2585,1099,1098,1113,1312,1303,50,38,63,1,13,0,30.29,11,31
1,31,5,1,57,112,15,110,550,360,472,487,470,574,52,51,97,4,5,0,30.33,39,52
1,30,4,7,36,-5,16,96,337,840,835,851,936,923,61,53,75,4,3,0,30.21,26,29
1,12,7,7,65,135,17,377,2400,1110,1245,1262,1307,1434,53,45,74,13,9,0,30.16,22,18
12,23,1,1,33,-9,20,407,2586,690,681,701,917,900,54,41,62,15,8,0,29.84,29,28
11,19,2,7,67,73,15,96,447,792,865,880,888,953,59,50,72,15,31,38,29.69,22,33
1,29,3,3,36,-4,10,92,337,1182,1178,1188,1274,1262,54,47,77,15,15,0,30.2,18,39
11,4,1,2,8,-6,13,404,2704,1286,1280,1293,70,56,53,48,83,15,8,0,29.96,9,8
11,20,3,0,33,-5,17,407,2586,980,975,992,1207,1194,61,38,42,7,7,0,29.56,26,34
11,13,3,6,63,29,12,73,199,612,641,653,685,706,59,49,69,16,13,0,29.99,36,42
11,8,5,6,70,70,28,72,190,710,780,808,782,844,58,49,72,16,20,0,30.14,29,30
11,1,5,7,71,-9,10,138,679,360,351,361,498,481,57,40,53,0,0,0,30.17,50,29
11,18,1,7,50,-1,15,295,2338,840,839,854,1255,1246,55,52,89,15,22,0,29.84,25,39
12,23,1,1,35,13,15,100,414,595,608,623,695,700,51,42,71,2,3,0,29.89,35,36
12,1,7,0,19,-1,17,232,1464,300,299,316,412,403,55,48,77,3,17,0,29.83,25,8
12,10,2,6,22,119,11,103,451,647,766,777,750,861,58,49,72,6,5,0,30.18,29,31
12,26,4,6,74,-5,13,97,372,1213,1208,1221,1310,1297,50,39,66,16,7,0,29.98,22,44
11,8,5,7,29,2,16,348,2419,495,497,513,663,657,58,51,78,4,6,0,30.19,44,22
11,21,4,7,19,252,15,245,1464,455,707,722,580,824,61,47,60,1,6,0,29.87,40,26
1,22,3,7,30,-1,13,266,1635,1006,1005,1018,1152,1143,55,46,72,15,7,0,30.23,19,30
11,8,5,6,56,-4,10,129,710,836,832,842,965,953,55,48,77,16,17,0,30.14,26,34
11,23,6,2,8,-10,17,408,2704,960,950,967,1188,1170,59,44,58,15,10,0,30.15,23,32
12,16,1,4,3,-3,10,343,2139,532,529,539,695,684,54,39,57,14,3,0,30.33,35,42
1,4,6,8,9,-3,11,80,326,1065,1062,1073,1145,1134,52,47,83,15,13,0,30.39,25,33
12,7,6,1,8,-2,24,415,2704,1025,1023,1047,1260,1250,61,53,75,12,12,0,29.92,18,31
11,26,2,0,36,39,36,91,337,1200,1239,1275,1291,1322,54,43,66,15,21,0,29.55,33,28
1,6,1,7,23,-11,13,395,2565,660,649,662,875,856,58,44,60,4,3,0,30.4,28,34
12,18,3,3,71,26,44,130,679,910,936,980,1040,1058,55,50,83,9,6,0,30.0,21,26
1,5,7,7,8,-7,15,414,2704,600,593,608,834,819,59,44,58,15,15,0,30.52,40,29
11,1,5,6,55,-9,8,94,412,855,846,854,949,932,71,36,28,0,0,0,30.08,26,36
11,13,3,7,69,-8,17,76,262,360,352,369,436,420,51,47,86,15,10,0,30.0,23,24
12,28,6,1,71,4,19,137,679,1235,1239,1258,1372,1368,51,46,83,14,3,0,30.13,34,24
11,5,2,1,57,-15,17,114,550,985,970,987,1099,1076,56,48,75,16,12,0,29.98,22,23
12,13,5,7,36,-3,27,87,337,945,942,969,1032,1021,58,53,84,15,7,0,30.11,24,25
1,22,3,3,71,-2,39,141,679,565,563,602,706,696,54,50,86,6,3,0,30.26,33,43
1,14,2,7,35,-7,14,106,414,796,789,803,902,887,55,38,53,15,16,0,30.2,29,31
12,25,3,6,74,52,44,97,372,1213,1265,1309,1310,1354,51,42,71,5,28,0,29.76,31,25
11,11,1,1,36,-8,23,91,337,1050,1042,1065,1141,1125,66,45,47,15,14,0,30.01,22,39
12,14,6,8,59,-5,9,135,651,555,550,559,630,617,57,45,64,15,25,0,30.09,41,20
11,14,4,3,71,-5,29,128,679,910,905,934,1038,1025,59,52,78,17,9,0,30.08,24,22
12,7,6,7,18,153,33,163,967,1135,1288,1321,1238,1383,60,53,78,12,9,21,29.94,21,12
1,23,4,6,73,-1,37,66,86,676,675,712,742,733,55,49,80,5,3,0,30.17,41,36
1,4,6,3,3,0,20,327,2139,650,650,670,797,789,59,47,64,16,13,0,30.38,40,24
12,25,3,7,23,7,18,378,2565,900,907,925,1098,1097,54,43,66,5,17,0,29.69,27,36
